# Total Phase Data Center(tm) v8.10
# (c) 2005-2026 Total Phase, Inc.
# www.totalphase.com
#
# Wed Apr 01 10:34:36 2026
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
2,FS,2920,0:10.369.642,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,2921,0:10.369.645,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,2922,0:10.369.648,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,2923,0:10.370.323,7.003.166 ms,,,,,[8 SOF],,[Frames: 272 - 279] ,""
0,FS,2924,0:10.362.714,15.285.166 ms,2 B,,14,01,IN txn   [987 POLL],01 60,,".`"
1,FS,2925,0:10.362.714,15.259.833 ms,,,14,01,   [987 IN-NAK],,,""
1,FS,2926,0:10.377.991,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2927,0:10.377.994,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2928,0:10.377.998,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2929,0:10.378.324,15.004.416 ms,,,,,[16 SOF],,[Frames: 280 - 295] ,""
0,FS,2930,0:10.378.664,15.329.000 ms,2 B,,14,01,IN txn   [998 POLL],01 60,,".`"
1,FS,2931,0:10.378.664,15.299.500 ms,,,14,01,   [998 IN-NAK],,,""
1,FS,2932,0:10.393.985,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2933,0:10.393.988,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2934,0:10.393.992,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2935,0:10.394.327,15.004.416 ms,,,,,[16 SOF],,[Frames: 296 - 311] ,""
0,FS,2936,0:10.394.678,15.318.083 ms,2 B,,14,01,IN txn   [982 POLL],01 60,,".`"
1,FS,2937,0:10.394.678,15.300.916 ms,,,14,01,   [982 IN-NAK],,,""
1,FS,2938,0:10.409.987,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2939,0:10.409.991,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2940,0:10.409.995,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2941,0:10.410.329,15.004.333 ms,,,,,[16 SOF],,[Frames: 312 - 327] ,""
0,FS,2942,0:10.410.630,15.375.833 ms,2 B,,14,01,IN txn   [999 POLL],01 60,,".`"
1,FS,2943,0:10.410.630,15.358.583 ms,,,14,01,   [999 IN-NAK],,,""
1,FS,2944,0:10.425.997,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2945,0:10.426.000,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2946,0:10.426.005,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2947,0:10.426.331,15.004.416 ms,,,,,[16 SOF],,[Frames: 328 - 343] ,""
0,FS,2948,0:10.426.715,15.293.833 ms,2 B,,14,01,IN txn   [994 POLL],01 60,,".`"
1,FS,2949,0:10.426.715,15.276.666 ms,,,14,01,   [994 IN-NAK],,,""
1,FS,2950,0:10.442.001,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2951,0:10.442.004,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2952,0:10.442.008,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2953,0:10.442.334,15.004.416 ms,,,,,[16 SOF],,[Frames: 344 - 359] ,""
0,FS,2954,0:10.442.768,15.234.833 ms,2 B,,14,01,IN txn   [999 POLL],01 60,,".`"
1,FS,2955,0:10.442.768,15.213.666 ms,,,14,01,   [999 IN-NAK],,,""
1,FS,2956,0:10.457.994,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2957,0:10.457.998,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2958,0:10.458.002,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2959,0:10.458.336,15.004.333 ms,,,,,[16 SOF],,[Frames: 360 - 375] ,""
0,FS,2960,0:10.458.967,15.038.250 ms,2 B,,14,01,IN txn   [961 POLL],01 60,,".`"
1,FS,2961,0:10.458.967,15.021.000 ms,,,14,01,   [961 IN-NAK],,,""
1,FS,2962,0:10.473.997,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2963,0:10.474.000,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2964,0:10.474.005,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2965,0:10.474.339,15.004.416 ms,,,,,[16 SOF],,[Frames: 376 - 391] ,""
0,FS,2966,0:10.474.881,15.126.833 ms,2 B,,14,01,IN txn   [974 POLL],01 60,,".`"
1,FS,2967,0:10.474.881,15.109.666 ms,,,14,01,   [974 IN-NAK],,,""
1,FS,2968,0:10.489.999,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2969,0:10.490.003,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2970,0:10.490.007,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2971,0:10.490.341,15.004.416 ms,,,,,[16 SOF],,[Frames: 392 - 407] ,""
0,FS,2972,0:10.490.575,15.432.000 ms,2 B,,14,01,IN txn   [996 POLL],01 60,,".`"
1,FS,2973,0:10.490.575,15.414.750 ms,,,14,01,   [996 IN-NAK],,,""
1,FS,2974,0:10.505.998,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2975,0:10.506.001,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2976,0:10.506.006,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2977,0:10.506.344,15.004.333 ms,,,,,[16 SOF],,[Frames: 408 - 423] ,""
0,FS,2978,0:10.506.617,15.392.166 ms,2 B,,14,01,IN txn   [995 POLL],01 60,,".`"
1,FS,2979,0:10.506.617,15.375.000 ms,,,14,01,   [995 IN-NAK],,,""
1,FS,2980,0:10.522.000,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2981,0:10.522.003,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2982,0:10.522.008,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2983,0:10.522.346,15.004.416 ms,,,,,[16 SOF],,[Frames: 424 - 439] ,""
0,FS,2984,0:10.523.113,14.897.750 ms,2 B,,14,01,IN txn   [963 POLL],01 60,,".`"
1,FS,2985,0:10.523.113,14.880.583 ms,,,14,01,   [963 IN-NAK],,,""
1,FS,2986,0:10.538.003,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2987,0:10.538.006,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2988,0:10.538.010,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2989,0:10.538.349,15.004.416 ms,,,,,[16 SOF],,[Frames: 440 - 455] ,""
0,FS,2990,0:10.539.044,14.961.166 ms,2 B,,14,01,IN txn   [959 POLL],01 60,,".`"
1,FS,2991,0:10.539.044,14.944.000 ms,,,14,01,   [959 IN-NAK],,,""
1,FS,2992,0:10.553.997,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2993,0:10.554.000,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2994,0:10.554.005,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2995,0:10.554.351,15.004.333 ms,,,,,[16 SOF],,[Frames: 456 - 471] ,""
0,FS,2996,0:10.569.638,29.250 us,0 B,,14,00,Control Transfer,,,""
1,FS,2997,0:10.569.638,12.333 us,8 B,,14,00,   SETUP txn,40 01 02 02 00 00 00 00,,"@......."
2,FS,2998,0:10.569.638,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,2999,0:10.569.641,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 01 02 02 00 00 00 00 D3 26,,".@........&"
2,FS,3000,0:10.569.649,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,3001,0:10.569.660,7.166 us,0 B,,14,00,   IN txn,,,""
2,FS,3002,0:10.569.660,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,3003,0:10.569.663,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,3004,0:10.569.666,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,3005,0:10.554.749,15.258.916 ms,2 B,,14,01,IN txn   [1009 POLL],01 60,,".`"
1,FS,3006,0:10.554.749,15.241.666 ms,,,14,01,   [1009 IN-NAK],,,""
1,FS,3007,0:10.569.999,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3008,0:10.570.002,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3009,0:10.570.007,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3010,0:10.570.353,15.004.416 ms,,,,,[16 SOF],,[Frames: 472 - 487] ,""
0,FS,3011,0:10.570.637,15.381.166 ms,2 B,,14,01,IN txn   [988 POLL],01 60,,".`"
1,FS,3012,0:10.570.637,15.364.000 ms,,,14,01,   [988 IN-NAK],,,""
1,FS,3013,0:10.586.010,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3014,0:10.586.013,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3015,0:10.586.018,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3016,0:10.586.356,15.004.416 ms,,,,,[16 SOF],,[Frames: 488 - 503] ,""
0,FS,3017,0:10.586.671,15.350.250 ms,2 B,,14,01,IN txn   [1015 POLL],01 60,,".`"
1,FS,3018,0:10.586.671,15.333.083 ms,,,14,01,   [1015 IN-NAK],,,""
1,FS,3019,0:10.602.012,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3020,0:10.602.016,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3021,0:10.602.020,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3022,0:10.602.358,15.004.333 ms,,,,,[16 SOF],,[Frames: 504 - 519] ,""
0,FS,3023,0:10.602.556,15.472.083 ms,2 B,,14,01,IN txn   [1026 POLL],01 60,,".`"
1,FS,3024,0:10.602.556,15.454.833 ms,,,14,01,   [1026 IN-NAK],,,""
1,FS,3025,0:10.618.019,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3026,0:10.618.022,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3027,0:10.618.027,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3028,0:10.618.361,15.004.333 ms,,,,,[16 SOF],,[Frames: 520 - 535] ,""
0,FS,3029,0:10.618.617,15.413.333 ms,2 B,,14,01,IN txn   [1016 POLL],01 60,,".`"
1,FS,3030,0:10.618.617,15.396.083 ms,,,14,01,   [1016 IN-NAK],,,""
1,FS,3031,0:10.634.022,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3032,0:10.634.025,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3033,0:10.634.029,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3034,0:10.634.363,15.004.416 ms,,,,,[16 SOF],,[Frames: 536 - 551] ,""
0,FS,3035,0:10.634.872,15.147.750 ms,2 B,,14,01,IN txn   [997 POLL],01 60,,".`"
1,FS,3036,0:10.634.872,15.130.583 ms,,,14,01,   [997 IN-NAK],,,""
1,FS,3037,0:10.650.011,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3038,0:10.650.015,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3039,0:10.650.019,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3040,0:10.650.366,15.004.333 ms,,,,,[16 SOF],,[Frames: 552 - 567] ,""
0,FS,3041,0:10.650.875,15.156.333 ms,2 B,,14,01,IN txn   [997 POLL],01 60,,".`"
1,FS,3042,0:10.650.875,15.139.083 ms,,,14,01,   [997 IN-NAK],,,""
1,FS,3043,0:10.666.022,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3044,0:10.666.026,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3045,0:10.666.030,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3046,0:10.666.368,15.004.333 ms,,,,,[16 SOF],,[Frames: 568 - 583] ,""
0,FS,3047,0:10.666.571,15.462.083 ms,2 B,,14,01,IN txn   [1020 POLL],01 60,,".`"
1,FS,3048,0:10.666.571,15.444.833 ms,,,14,01,   [1020 IN-NAK],,,""
1,FS,3049,0:10.682.025,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3050,0:10.682.028,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3051,0:10.682.032,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3052,0:10.682.371,15.004.416 ms,,,,,[16 SOF],,[Frames: 584 - 599] ,""
0,FS,3053,0:10.682.599,15.428.666 ms,2 B,,14,01,IN txn   [1002 POLL],01 60,,".`"
1,FS,3054,0:10.682.599,15.411.500 ms,,,14,01,   [1002 IN-NAK],,,""
1,FS,3055,0:10.698.019,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3056,0:10.698.022,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3057,0:10.698.027,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3058,0:10.698.373,15.004.333 ms,,,,,[16 SOF],,[Frames: 600 - 615] ,""
0,FS,3059,0:10.698.637,15.388.416 ms,2 B,,14,01,IN txn   [1005 POLL],01 60,,".`"
1,FS,3060,0:10.698.637,15.370.833 ms,,,14,01,   [1005 IN-NAK],,,""
1,FS,3061,0:10.714.017,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3062,0:10.714.021,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3063,0:10.714.025,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3064,0:10.714.375,15.004.333 ms,,,,,[16 SOF],,[Frames: 616 - 631] ,""
0,FS,3065,0:10.714.634,15.405.083 ms,2 B,,14,01,IN txn   [1006 POLL],01 60,,".`"
1,FS,3066,0:10.714.634,15.380.666 ms,,,14,01,   [1006 IN-NAK],,,""
1,FS,3067,0:10.730.031,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3068,0:10.730.034,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3069,0:10.730.039,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3070,0:10.730.378,15.004.416 ms,,,,,[16 SOF],,[Frames: 632 - 647] ,""
0,FS,3071,0:10.731.065,14.965.416 ms,2 B,,14,01,IN txn   [983 POLL],01 60,,".`"
1,FS,3072,0:10.731.065,14.948.166 ms,,,14,01,   [983 IN-NAK],,,""
1,FS,3073,0:10.746.022,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3074,0:10.746.025,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3075,0:10.746.030,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3076,0:10.746.380,15.004.333 ms,,,,,[16 SOF],,[Frames: 648 - 663] ,""
0,FS,3077,0:10.747.385,14.652.166 ms,2 B,,14,01,IN txn   [958 POLL],01 60,,".`"
1,FS,3078,0:10.747.385,14.634.916 ms,,,14,01,   [958 IN-NAK],,,""
1,FS,3079,0:10.762.028,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3080,0:10.762.032,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3081,0:10.762.036,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3082,0:10.762.383,15.004.333 ms,,,,,[16 SOF],,[Frames: 664 - 679] ,""
0,FS,3083,0:10.762.811,15.223.833 ms,2 B,,14,01,IN txn   [990 POLL],01 60,,".`"
1,FS,3084,0:10.762.811,15.206.666 ms,,,14,01,   [990 IN-NAK],,,""
1,FS,3085,0:10.778.027,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3086,0:10.778.030,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3087,0:10.778.035,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3088,0:10.778.385,15.004.416 ms,,,,,[16 SOF],,[Frames: 680 - 695] ,""
0,FS,3089,0:10.778.872,15.165.500 ms,2 B,,14,01,IN txn   [997 POLL],01 60,,".`"
1,FS,3090,0:10.778.872,15.148.333 ms,,,14,01,   [997 IN-NAK],,,""
1,FS,3091,0:10.794.029,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3092,0:10.794.032,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3093,0:10.794.037,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3094,0:10.794.388,15.004.333 ms,,,,,[16 SOF],,[Frames: 696 - 711] ,""
0,FS,3095,0:10.809.737,44.333 us,0 B,,14,00,Control Transfer,,,""
1,FS,3096,0:10.809.737,12.333 us,8 B,,14,00,   SETUP txn,40 01 00 01 00 00 00 00,,"@......."
2,FS,3097,0:10.809.737,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,3098,0:10.809.740,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 01 00 01 00 00 00 00 96 C4,,".@........."
2,FS,3099,0:10.809.749,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,3100,0:10.809.775,7.166 us,0 B,,14,00,   IN txn,,,""
2,FS,3101,0:10.809.775,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,3102,0:10.809.778,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,3103,0:10.809.781,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,3104,0:10.794.733,15.319.583 ms,2 B,,14,01,IN txn   [978 POLL],01 60,,".`"
1,FS,3105,0:10.794.733,15.302.416 ms,,,14,01,   [978 IN-NAK],,,""
1,FS,3106,0:10.810.044,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3107,0:10.810.047,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3108,0:10.810.052,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3109,0:10.810.390,2.083 us,,,,,[1 SOF],,[Frame: 712] ,""
0,FS,3110,0:10.810.680,28.416 us,0 B,,14,00,Control Transfer,,,""
1,FS,3111,0:10.810.680,12.416 us,8 B,,14,00,   SETUP txn,40 01 00 02 00 00 00 00,,"@......."
2,FS,3112,0:10.810.680,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,3113,0:10.810.683,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 01 00 02 00 00 00 00 D2 C4,,".@........."
2,FS,3114,0:10.810.692,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,3115,0:10.810.701,7.166 us,0 B,,14,00,   IN txn,,,""
2,FS,3116,0:10.810.701,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,3117,0:10.810.705,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,3118,0:10.810.708,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,3119,0:10.811.390,14.004.166 ms,,,,,[15 SOF],,[Frames: 713 - 727] ,""
0,FS,3120,0:10.811.395,14.652.250 ms,2 B,,14,01,IN txn   [955 POLL],01 60,,".`"
1,FS,3121,0:10.811.395,14.635.000 ms,,,14,01,   [955 IN-NAK],,,""
1,FS,3122,0:10.826.038,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3123,0:10.826.042,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3124,0:10.826.046,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3125,0:10.826.393,15.004.416 ms,,,,,[16 SOF],,[Frames: 728 - 743] ,""
0,FS,3126,0:10.826.749,15.304.500 ms,2 B,,14,01,IN txn   [983 POLL],01 60,,".`"
1,FS,3127,0:10.826.749,15.287.250 ms,,,14,01,   [983 IN-NAK],,,""
1,FS,3128,0:10.842.045,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3129,0:10.842.048,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3130,0:10.842.053,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3131,0:10.842.395,15.004.333 ms,,,,,[16 SOF],,[Frames: 744 - 759] ,""
0,FS,3132,0:10.842.668,15.387.833 ms,2 B,,14,01,IN txn   [1000 POLL],01 60,,".`"
1,FS,3133,0:10.842.668,15.366.750 ms,,,14,01,   [1000 IN-NAK],,,""
1,FS,3134,0:10.858.047,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3135,0:10.858.050,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3136,0:10.858.055,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3137,0:10.858.397,15.004.333 ms,,,,,[16 SOF],,[Frames: 760 - 775] ,""
0,FS,3138,0:10.858.698,15.355.833 ms,2 B,,14,01,IN txn   [1001 POLL],01 60,,".`"
1,FS,3139,0:10.858.698,15.338.666 ms,,,14,01,   [1001 IN-NAK],,,""
1,FS,3140,0:10.874.046,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3141,0:10.874.049,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3142,0:10.874.053,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3143,0:10.874.400,15.004.416 ms,,,,,[16 SOF],,[Frames: 776 - 791] ,""
0,FS,3144,0:10.875.067,14.996.583 ms,2 B,,14,01,IN txn   [988 POLL],01 60,,".`"
1,FS,3145,0:10.875.067,14.979.416 ms,,,14,01,   [988 IN-NAK],,,""
1,FS,3146,0:10.890.055,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3147,0:10.890.059,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3148,0:10.890.063,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3149,0:10.890.402,15.004.416 ms,,,,,[16 SOF],,[Frames: 792 - 807] ,""
0,FS,3150,0:10.891.109,14.958.583 ms,2 B,,14,01,IN txn   [977 POLL],01 60,,".`"
1,FS,3151,0:10.891.109,14.941.333 ms,,,14,01,   [977 IN-NAK],,,""
1,FS,3152,0:10.906.059,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3153,0:10.906.062,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3154,0:10.906.067,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3155,0:10.906.405,15.004.333 ms,,,,,[16 SOF],,[Frames: 808 - 823] ,""
0,FS,3156,0:10.907.039,15.031.250 ms,2 B,,14,01,IN txn   [965 POLL],01 60,,".`"
1,FS,3157,0:10.907.039,15.014.083 ms,,,14,01,   [965 IN-NAK],,,""
1,FS,3158,0:10.922.061,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3159,0:10.922.065,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3160,0:10.922.069,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3161,0:10.922.407,15.004.416 ms,,,,,[16 SOF],,[Frames: 824 - 839] ,""
0,FS,3162,0:10.922.730,15.333.416 ms,2 B,,14,01,IN txn   [997 POLL],01 60,,".`"
1,FS,3163,0:10.922.730,15.316.250 ms,,,14,01,   [997 IN-NAK],,,""
1,FS,3164,0:10.938.055,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3165,0:10.938.059,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3166,0:10.938.063,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3167,0:10.938.410,15.004.416 ms,,,,,[16 SOF],,[Frames: 840 - 855] ,""
0,FS,3168,0:10.939.331,14.744.166 ms,2 B,,14,01,IN txn   [973 POLL],01 60,,".`"
1,FS,3169,0:10.939.331,14.726.833 ms,,,14,01,   [973 IN-NAK],,,""
1,FS,3170,0:10.954.066,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3171,0:10.954.070,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3172,0:10.954.074,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3173,0:10.954.412,15.004.333 ms,,,,,[16 SOF],,[Frames: 856 - 871] ,""
0,FS,3174,0:10.955.196,14.881.083 ms,2 B,,14,01,IN txn   [982 POLL],01 60,,".`"
1,FS,3175,0:10.955.196,14.863.833 ms,,,14,01,   [982 IN-NAK],,,""
1,FS,3176,0:10.970.069,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3177,0:10.970.072,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,3178,0:10.970.077,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3179,0:10.970.415,15.004.416 ms,,,,,[16 SOF],,[Frames: 872 - 887] ,""
0,FS,3180,0:10.970.993,15.077.916 ms,2 B,,14,01,IN txn   [994 POLL],01 60,,".`"
1,FS,3181,0:10.970.993,15.060.666 ms,,,14,01,   [994 IN-NAK],,,""
1,FS,3182,0:10.986.063,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,3183,0:10.986.066,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,3184,0:10.986.071,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,3185,0:10.986.417,15.004.416 ms,,,,,[16 SOF],,[Frames: 888 - 903] ,""
0,FS,3186,0:10.986.868,15.218.000 ms,2 B,,14,01,IN txn   [996 POLL],01 60,,".`"
1,FS,3187,0:10.986.868,15.200.666 ms,,,14,01,   [996 IN-NAK],,,""
1,FS,3188,0:11.002.078,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
